Read Number,Lev Distance,Read Depth of this one plus last one,Lev D/Read Depth
25605,0,12,0.0
25606,0,12,0.0
25607,0,12,0.0
25610,0,12,0.0
25611,0,12,0.0
25612,0,12,0.0
25613,0,12,0.0
25614,0,12,0.0
25615,0,12,0.0
25618,0,12,0.0
25619,0,12,0.0
25620,0,12,0.0
25621,0,12,0.0
25626,0,16,0.0
25627,0,16,0.0
25628,0,16,0.0
25631,0,16,0.0
25632,0,16,0.0
25635,0,16,0.0
25640,0,16,0.0
25643,0,16,0.0
25644,0,16,0.0
25645,0,16,0.0
25646,0,16,0.0
25647,0,19,0.0
25648,0,22,0.0
25649,0,22,0.0
25652,0,22,0.0
25653,0,22,0.0
25654,0,22,0.0
25655,0,22,0.0
25656,0,22,0.0
25657,0,22,0.0
25658,0,22,0.0
25659,0,22,0.0
25660,0,22,0.0
25661,0,22,0.0
25662,0,22,0.0
25663,0,22,0.0
25664,0,22,0.0
25665,0,22,0.0
25666,0,22,0.0
25667,0,22,0.0
25669,0,12,0.0
25670,0,12,0.0
25671,0,12,0.0
25672,0,12,0.0
25673,0,12,0.0
25674,0,12,0.0
25675,0,12,0.0
25676,0,12,0.0
25678,0,14,0.0
25679,0,14,0.0
25680,0,14,0.0
25681,0,14,0.0
25682,0,14,0.0
25684,0,12,0.0
25685,0,12,0.0
25686,0,12,0.0
25687,0,12,0.0
25688,0,12,0.0
25689,0,12,0.0
25690,0,12,0.0
25691,0,12,0.0
25692,0,12,0.0
25693,0,12,0.0
25694,0,12,0.0
25695,0,12,0.0
25696,0,12,0.0
25697,0,12,0.0
25698,0,12,0.0
25699,0,12,0.0
25700,0,12,0.0
25701,0,12,0.0
25702,0,12,0.0
25703,0,12,0.0
25704,0,12,0.0
25705,0,12,0.0
25706,0,12,0.0
25707,0,12,0.0
25708,0,12,0.0
25709,0,12,0.0
25710,0,12,0.0
25711,0,12,0.0
25712,0,12,0.0
25713,0,12,0.0
25714,0,12,0.0
25715,0,12,0.0
25716,0,12,0.0
25717,0,12,0.0
25718,0,12,0.0
25719,0,12,0.0
25720,0,12,0.0
25721,0,12,0.0
25722,0,12,0.0
25723,0,12,0.0
25724,0,12,0.0
25725,0,12,0.0
25726,0,12,0.0
25727,0,12,0.0
25728,0,12,0.0
25729,0,12,0.0
25730,0,12,0.0
25731,0,12,0.0
25735,0,12,0.0
25736,0,12,0.0
25737,0,12,0.0
25738,0,12,0.0
25739,0,12,0.0
25740,0,12,0.0
25743,0,12,0.0
25744,0,12,0.0
25745,0,12,0.0
25746,0,12,0.0
25747,0,12,0.0
25748,0,12,0.0
25749,0,12,0.0
25750,0,12,0.0
25751,0,12,0.0
25752,0,12,0.0
25753,0,12,0.0
25754,0,12,0.0
25755,0,12,0.0
25756,0,12,0.0
25757,0,12,0.0
25758,0,12,0.0
25759,0,12,0.0
25760,0,12,0.0
25761,0,12,0.0
25762,0,12,0.0
25763,0,12,0.0
25764,0,12,0.0
25765,0,12,0.0
25766,0,12,0.0
25767,0,12,0.0
25768,0,12,0.0
25769,0,12,0.0
25770,0,12,0.0
25771,0,12,0.0
25772,0,12,0.0
25778,0,8,0.0
25779,0,8,0.0
25780,0,8,0.0
25781,0,8,0.0
25782,0,8,0.0
25783,0,8,0.0
25784,0,8,0.0
25787,0,8,0.0
25788,0,8,0.0
25789,0,8,0.0
25790,0,8,0.0
25791,0,8,0.0
25792,0,8,0.0
25793,0,8,0.0
25794,0,8,0.0
25795,0,8,0.0
25796,0,8,0.0
25797,0,8,0.0
25798,0,8,0.0
25799,0,8,0.0
25801,0,2,0.0
25802,0,2,0.0
25803,0,2,0.0
25804,0,2,0.0
25805,0,2,0.0
25806,0,2,0.0
25807,0,2,0.0
25808,0,2,0.0
25809,0,2,0.0
25810,0,2,0.0
25811,0,2,0.0
25812,0,2,0.0
25813,0,2,0.0
25814,0,2,0.0
25815,0,2,0.0
25816,0,2,0.0
25817,0,2,0.0
25818,0,2,0.0
25819,0,2,0.0
25820,0,2,0.0
25821,0,2,0.0
25822,0,2,0.0
25823,0,2,0.0
25824,0,2,0.0
25825,0,2,0.0
25826,0,2,0.0
25827,0,2,0.0
25828,0,2,0.0
25829,0,2,0.0
26043,0,4,0.0
26044,0,4,0.0
26045,0,4,0.0
26046,0,4,0.0
26047,0,4,0.0
26048,0,4,0.0
26049,0,4,0.0
26050,0,4,0.0
26051,0,4,0.0
26052,0,4,0.0
26053,0,4,0.0
26054,0,4,0.0
26055,0,4,0.0
26056,0,4,0.0
26057,0,4,0.0
26058,0,4,0.0
26059,0,4,0.0
26060,0,4,0.0
26061,0,4,0.0
26062,0,4,0.0
26063,0,4,0.0
26064,0,4,0.0
26065,0,4,0.0
26066,0,4,0.0
26067,0,4,0.0
26068,0,4,0.0
26070,0,6,0.0
26071,0,6,0.0
26072,0,6,0.0
26073,0,6,0.0
26074,0,6,0.0
26075,0,6,0.0
26078,0,6,0.0
26079,0,6,0.0
26080,0,6,0.0
26081,0,6,0.0
26082,0,6,0.0
26083,0,6,0.0
26084,0,6,0.0
26086,0,2,0.0
26087,0,2,0.0
26088,0,2,0.0
26089,0,2,0.0
26090,0,2,0.0
26091,0,2,0.0
26092,0,2,0.0
26093,0,2,0.0
26094,0,2,0.0
26095,0,2,0.0
26096,0,2,0.0
26097,0,2,0.0
26098,0,2,0.0
26099,0,2,0.0
26100,0,2,0.0
26102,0,4,0.0
26103,0,4,0.0
26104,0,4,0.0
26105,0,4,0.0
26106,0,4,0.0
26107,0,4,0.0
26108,0,4,0.0
26109,0,4,0.0
26110,0,4,0.0
26111,0,4,0.0
26112,0,4,0.0
26113,0,4,0.0
26114,0,4,0.0
26115,0,4,0.0
26116,0,4,0.0
26117,0,4,0.0
26118,0,4,0.0
26119,0,4,0.0
26122,0,4,0.0
26123,0,4,0.0
26124,0,4,0.0
26125,0,4,0.0
26126,0,4,0.0
26127,0,4,0.0
26128,0,4,0.0
26129,0,4,0.0
26130,0,4,0.0
26131,0,4,0.0
26132,0,4,0.0
26133,0,4,0.0
26134,0,4,0.0
26135,0,4,0.0
26136,0,4,0.0
26137,0,4,0.0
26139,0,8,0.0
26140,0,8,0.0
26141,0,8,0.0
26142,0,8,0.0
26143,0,8,0.0
26144,0,8,0.0
26145,0,8,0.0
26146,0,8,0.0
26147,0,8,0.0
26148,0,8,0.0
26149,0,8,0.0
26150,0,8,0.0
26151,0,8,0.0
26154,0,12,0.0
26155,0,12,0.0
26156,0,12,0.0
26157,0,12,0.0
26158,0,12,0.0
26159,0,12,0.0
26160,0,12,0.0
26161,0,12,0.0
26162,0,12,0.0
26163,0,12,0.0
26164,0,12,0.0
26165,0,12,0.0
26166,0,12,0.0
26167,0,12,0.0
26168,0,12,0.0
26169,0,12,0.0
26170,0,12,0.0
26173,0,12,0.0
26174,0,12,0.0
26175,0,12,0.0
26176,0,12,0.0
26177,0,12,0.0
26178,0,12,0.0
26182,0,12,0.0
26185,0,12,0.0
26186,0,12,0.0
26187,0,12,0.0
26188,0,12,0.0
26189,0,12,0.0
26190,0,12,0.0
26191,0,12,0.0
26192,0,12,0.0
26193,0,12,0.0
26194,0,12,0.0
26195,0,12,0.0
26196,0,12,0.0
26197,0,12,0.0
26198,0,12,0.0
26199,0,12,0.0
26200,0,12,0.0
26201,0,12,0.0
26202,0,12,0.0
26203,0,12,0.0
26204,0,12,0.0
26205,0,12,0.0
26206,0,12,0.0
26207,0,12,0.0
26208,0,12,0.0
26209,0,12,0.0
26210,0,12,0.0
26211,0,12,0.0
26212,0,12,0.0
26213,0,12,0.0
26214,0,12,0.0
26215,0,12,0.0
26216,0,12,0.0
26217,0,12,0.0
26218,0,12,0.0
26219,0,12,0.0
26221,0,10,0.0
26222,0,10,0.0
26223,0,10,0.0
26224,0,10,0.0
26225,0,10,0.0
26226,0,10,0.0
26227,0,10,0.0
26228,0,10,0.0
26229,0,10,0.0
26230,0,10,0.0
26231,0,10,0.0
26232,0,11,0.0
26233,0,12,0.0
26235,0,12,0.0
26238,0,12,0.0
26239,0,12,0.0
26242,0,12,0.0
26243,0,12,0.0
26246,0,12,0.0
26247,0,12,0.0
26248,0,12,0.0
26251,0,12,0.0
26253,0,10,0.0
26256,0,10,0.0
26257,0,10,0.0
26261,0,10,0.0
26262,0,10,0.0
26263,0,10,0.0
26264,0,10,0.0
26265,0,10,0.0
26266,0,10,0.0
26267,0,10,0.0
26268,0,10,0.0
26269,0,10,0.0
26273,0,10,0.0
26274,0,10,0.0
26275,0,9,0.0
26278,0,6,0.0
26281,0,6,0.0
26282,0,7,0.0
26283,0,8,0.0
26284,0,8,0.0
26285,0,8,0.0
26286,0,8,0.0
26287,0,8,0.0
26288,0,8,0.0
26289,0,8,0.0
26290,0,8,0.0
26291,0,8,0.0
26292,0,8,0.0
26293,0,8,0.0
26294,0,8,0.0
26295,0,8,0.0
26296,0,8,0.0
26297,0,8,0.0
26298,0,8,0.0
26299,0,8,0.0
26300,0,8,0.0
26301,0,8,0.0
26302,0,8,0.0
26305,0,4,0.0
26306,0,4,0.0
26307,0,4,0.0
26308,0,4,0.0
26309,0,4,0.0
26310,0,4,0.0
26311,0,4,0.0
26312,0,4,0.0
26313,0,4,0.0
26314,0,4,0.0
26315,0,4,0.0
26316,0,4,0.0
26317,0,4,0.0
26318,0,4,0.0
26319,0,4,0.0
26320,0,4,0.0
26321,0,4,0.0
26322,0,4,0.0
26323,0,4,0.0
26324,0,4,0.0
26325,0,4,0.0
26326,0,4,0.0
26327,0,4,0.0
26328,0,4,0.0
26329,0,4,0.0
26330,0,4,0.0
26331,0,4,0.0
26332,0,4,0.0
26333,0,4,0.0
26334,0,4,0.0
26335,0,4,0.0
26336,0,4,0.0
26337,0,4,0.0
26338,0,4,0.0
26339,0,4,0.0
26340,0,4,0.0
26341,0,4,0.0
26342,0,4,0.0
26343,0,4,0.0
26344,0,4,0.0
26345,0,4,0.0
26346,0,4,0.0
26347,0,4,0.0
26348,0,4,0.0
26349,0,4,0.0
26350,0,4,0.0
26351,0,4,0.0
26352,0,4,0.0
26353,0,4,0.0
26354,0,4,0.0
26355,0,4,0.0
26356,0,4,0.0
26357,0,4,0.0
26358,0,4,0.0
26359,0,4,0.0
26360,0,4,0.0
26361,0,4,0.0
26362,0,4,0.0
26363,0,4,0.0
26364,0,4,0.0
26365,0,4,0.0
26366,0,4,0.0
26367,0,4,0.0
26368,0,4,0.0
26369,0,4,0.0
26370,0,4,0.0
26371,0,4,0.0
26372,0,4,0.0
26373,0,4,0.0
26374,0,4,0.0
26375,0,4,0.0
26376,0,4,0.0
26377,0,4,0.0
26378,0,4,0.0
26379,0,4,0.0
26380,0,4,0.0
26381,0,4,0.0
26382,0,4,0.0
26383,0,3,0.0
26384,0,2,0.0
26385,0,2,0.0
26386,0,2,0.0
26387,0,2,0.0
26388,0,2,0.0
26391,0,2,0.0
26392,0,2,0.0
26393,0,2,0.0
26394,0,2,0.0
26397,0,2,0.0
26398,0,2,0.0
26399,0,2,0.0
26400,0,2,0.0
26401,0,2,0.0
26402,0,2,0.0
26403,0,2,0.0
26404,0,2,0.0
26405,0,2,0.0
26406,0,2,0.0
26407,0,2,0.0
26408,0,2,0.0
26409,0,2,0.0
26410,0,2,0.0
26411,0,2,0.0
26412,0,2,0.0
26413,0,2,0.0
26414,0,2,0.0
26415,0,2,0.0
26416,0,2,0.0
26417,0,2,0.0
26418,0,2,0.0
26419,0,2,0.0
26420,0,2,0.0
26421,0,2,0.0
26422,0,2,0.0
26423,0,2,0.0
26424,0,2,0.0
26425,0,2,0.0
26426,0,2,0.0
26427,0,2,0.0
26428,0,2,0.0
26429,0,2,0.0
26430,0,2,0.0
26431,0,2,0.0
26432,0,2,0.0
26474,0,2,0.0
26475,0,2,0.0
26476,0,2,0.0
26477,0,2,0.0
26478,0,2,0.0
26479,0,2,0.0
26480,0,2,0.0
26481,0,2,0.0
26482,0,2,0.0
26483,0,2,0.0
26484,0,2,0.0
26485,0,2,0.0
26486,0,2,0.0
26487,0,2,0.0
26488,0,2,0.0
26489,0,2,0.0
26490,0,2,0.0
26491,0,2,0.0
26492,0,2,0.0
26493,0,2,0.0
26494,0,2,0.0
26495,0,2,0.0
26496,0,2,0.0
26497,0,2,0.0
26498,0,2,0.0
26499,0,2,0.0
26500,0,2,0.0
26501,0,2,0.0
26502,0,2,0.0
26503,0,2,0.0
26504,0,2,0.0
26505,0,2,0.0
26506,0,2,0.0
26507,0,2,0.0
26508,0,2,0.0
26509,0,2,0.0
26510,0,2,0.0
26511,0,2,0.0
26512,0,2,0.0
26513,0,2,0.0
26514,0,2,0.0
26515,0,2,0.0
26516,0,2,0.0
26517,0,2,0.0
26518,0,2,0.0
26519,0,2,0.0
26520,0,2,0.0
26521,0,2,0.0
26522,0,2,0.0
26523,0,2,0.0
26524,0,2,0.0
26525,0,2,0.0
26526,0,2,0.0
26585,0,2,0.0
26586,0,2,0.0
26587,0,2,0.0
26588,0,2,0.0
26589,0,2,0.0
26590,0,2,0.0
26591,0,2,0.0
26592,0,2,0.0
26593,0,2,0.0
26594,0,2,0.0
26595,0,2,0.0
26596,0,2,0.0
26597,0,2,0.0
26598,0,2,0.0
26599,0,2,0.0
26600,0,2,0.0
26601,0,2,0.0
26602,0,2,0.0
26603,0,2,0.0
26604,0,2,0.0
26605,0,2,0.0
26606,0,2,0.0
26607,0,2,0.0
26608,0,2,0.0
26609,0,2,0.0
26612,0,2,0.0
26613,0,2,0.0
26614,0,2,0.0
26615,0,2,0.0
26616,0,2,0.0
26617,0,2,0.0
26618,0,2,0.0
26619,0,2,0.0
26620,0,2,0.0
26621,0,2,0.0
26622,0,2,0.0
26909,0,2,0.0
26910,0,2,0.0
26911,0,2,0.0
26912,0,2,0.0
26913,0,2,0.0
26914,0,2,0.0
26915,0,2,0.0
26916,0,2,0.0
26917,0,2,0.0
26918,0,2,0.0
26919,0,2,0.0
26920,0,2,0.0
26921,0,2,0.0
26922,0,2,0.0
26923,0,2,0.0
26924,0,2,0.0
26925,0,2,0.0
26926,0,2,0.0
26927,0,2,0.0
26928,0,2,0.0
26929,0,2,0.0
26930,0,2,0.0
26931,0,2,0.0
26932,0,2,0.0
26933,0,2,0.0
26934,0,2,0.0
26935,0,2,0.0
26936,0,2,0.0
26937,0,2,0.0
26938,0,2,0.0
26939,0,2,0.0
26940,0,2,0.0
26941,0,2,0.0
26942,0,2,0.0
26943,0,2,0.0
26944,0,2,0.0
26945,0,2,0.0
26946,0,2,0.0
26947,0,2,0.0
26948,0,2,0.0
26949,0,2,0.0
26950,0,2,0.0
26951,0,2,0.0
26952,0,2,0.0
26953,0,2,0.0
26954,0,2,0.0
26955,0,2,0.0
26958,0,2,0.0
26959,0,2,0.0
26960,0,2,0.0
26961,0,2,0.0
26962,0,2,0.0
26963,0,2,0.0
26964,0,2,0.0
26965,0,2,0.0
26966,0,2,0.0
26967,0,2,0.0
26968,0,2,0.0
26969,0,2,0.0
26970,0,2,0.0
26971,0,2,0.0
26972,0,2,0.0
26973,0,2,0.0
26974,0,2,0.0
26975,0,2,0.0
26976,0,2,0.0
26977,0,2,0.0
26978,0,2,0.0
26979,0,2,0.0
26980,0,2,0.0
26981,0,2,0.0
26982,0,2,0.0
26983,0,2,0.0
26984,0,2,0.0
26987,0,2,0.0
26988,0,2,0.0
26989,0,2,0.0
26990,0,2,0.0
26991,0,2,0.0
26992,0,2,0.0
26993,0,2,0.0
26994,0,2,0.0
26995,0,2,0.0
26996,0,2,0.0
26997,0,2,0.0
26998,0,2,0.0
26999,0,2,0.0
27000,0,2,0.0
27001,0,2,0.0
27002,0,2,0.0
27003,0,2,0.0
27004,0,2,0.0
27005,0,2,0.0
27006,0,2,0.0
27007,0,2,0.0
27008,0,2,0.0
27009,0,2,0.0
27010,0,2,0.0
27011,0,2,0.0
27012,0,2,0.0
27013,0,2,0.0
27014,0,2,0.0
27015,0,2,0.0
27016,0,2,0.0
27017,0,2,0.0
27018,0,2,0.0
27019,0,2,0.0
27020,0,2,0.0
27021,0,2,0.0
27022,0,2,0.0
27023,0,2,0.0
27024,0,2,0.0
27025,0,2,0.0
27026,0,2,0.0
27027,0,2,0.0
27028,0,2,0.0
27029,0,2,0.0
27030,0,2,0.0
27031,0,2,0.0
27032,0,2,0.0
27033,0,2,0.0
27034,0,2,0.0
27035,0,2,0.0
27036,0,2,0.0
27037,0,2,0.0
27038,0,2,0.0
27039,0,2,0.0
27040,0,2,0.0
27041,0,2,0.0
27042,0,2,0.0
27043,0,2,0.0
27044,0,2,0.0
27045,0,2,0.0
27048,0,2,0.0
27049,0,2,0.0
27050,0,2,0.0
27051,0,2,0.0
27052,0,2,0.0
27053,0,2,0.0
27054,0,2,0.0
27055,0,2,0.0
27056,0,2,0.0
27057,0,2,0.0
27058,0,2,0.0
27124,0,14,0.0
27125,0,14,0.0
27126,0,14,0.0
27127,0,14,0.0
27128,0,14,0.0
27129,0,14,0.0
27130,0,14,0.0
27131,0,14,0.0
27132,0,14,0.0
27133,0,14,0.0
27134,0,14,0.0
27137,0,14,0.0
27138,0,14,0.0
27139,0,14,0.0
27140,0,14,0.0
27141,0,14,0.0
27142,0,14,0.0
27143,0,14,0.0
27148,0,14,0.0
27149,0,14,0.0
27150,0,14,0.0
27154,0,14,0.0
27155,0,14,0.0
27158,0,16,0.0
27159,0,16,0.0
27164,0,12,0.0
27167,0,12,0.0
27169,0,10,0.0
27170,0,10,0.0
27171,0,10,0.0
27172,0,10,0.0
27173,0,10,0.0
27174,0,10,0.0
27175,0,10,0.0
27176,0,10,0.0
27177,0,10,0.0
27178,0,10,0.0
27181,0,10,0.0
27182,0,10,0.0
27183,0,10,0.0
27184,0,10,0.0
27185,0,10,0.0
27186,0,10,0.0
27187,0,10,0.0
27188,0,10,0.0
27189,0,10,0.0
27191,0,2,0.0
27192,0,2,0.0
27193,0,2,0.0
27194,0,2,0.0
27195,0,2,0.0
27196,0,2,0.0
27197,0,2,0.0
27198,0,2,0.0
27199,0,2,0.0
27200,0,2,0.0
27201,0,2,0.0
27202,0,2,0.0
27203,0,2,0.0
27204,0,2,0.0
27205,0,2,0.0
27206,0,2,0.0
27207,0,2,0.0
27208,0,2,0.0
27209,0,2,0.0
27210,0,2,0.0
27211,0,2,0.0
27212,0,2,0.0
27213,0,2,0.0
27214,0,2,0.0
27217,0,2,0.0
27218,0,2,0.0
27219,0,2,0.0
27220,0,2,0.0
27221,0,2,0.0
27222,0,2,0.0
27223,0,2,0.0
27224,0,2,0.0
27225,0,2,0.0
27226,0,2,0.0
27227,0,2,0.0
27228,0,2,0.0
27229,0,2,0.0
27230,0,2,0.0
27231,0,2,0.0
27232,0,2,0.0
27233,0,2,0.0
27234,0,2,0.0
27235,0,2,0.0
27236,0,2,0.0
27237,0,2,0.0
27238,0,2,0.0
27239,0,2,0.0
27240,0,2,0.0
27241,0,2,0.0
27242,0,2,0.0
27243,0,2,0.0
27244,0,2,0.0
27245,0,2,0.0
27246,0,2,0.0
27247,0,2,0.0
27248,0,2,0.0
27249,0,2,0.0
27250,0,2,0.0
27251,0,2,0.0
27252,0,2,0.0
27253,0,2,0.0
27254,0,2,0.0
27255,0,2,0.0
27256,0,2,0.0
27257,0,2,0.0
27258,0,2,0.0
27259,0,2,0.0
27260,0,2,0.0
27261,0,2,0.0
27262,0,2,0.0
27263,0,2,0.0
27264,0,2,0.0
27265,0,2,0.0
27266,0,2,0.0
27267,0,2,0.0
27268,0,2,0.0
27269,0,2,0.0
27270,0,2,0.0
27271,0,2,0.0
27272,0,2,0.0
27273,0,2,0.0
27274,0,2,0.0
27275,0,2,0.0
27276,0,2,0.0
27277,0,2,0.0
27278,0,2,0.0
27279,0,2,0.0
27280,0,2,0.0
27281,0,2,0.0
27282,0,2,0.0
27283,0,2,0.0
27284,0,2,0.0
27285,0,2,0.0
27286,0,2,0.0
27287,0,2,0.0
27288,0,2,0.0
27289,0,2,0.0
27290,0,2,0.0
27291,0,2,0.0
27292,0,2,0.0
27293,0,2,0.0
27294,0,2,0.0
27295,0,2,0.0
27296,0,2,0.0
27297,0,2,0.0
27298,0,2,0.0
27299,0,2,0.0
27300,0,2,0.0
27301,0,2,0.0
27302,0,2,0.0
27303,0,2,0.0
27304,0,2,0.0
27305,0,2,0.0
27306,0,2,0.0
27528,0,2,0.0
27529,0,2,0.0
27530,0,2,0.0
27533,0,2,0.0
27534,0,2,0.0
27535,0,2,0.0
27536,0,2,0.0
27537,0,2,0.0
27538,0,2,0.0
27539,0,2,0.0
27540,0,2,0.0
27541,0,2,0.0
27544,0,2,0.0
27545,0,2,0.0
27548,0,2,0.0
27551,0,2,0.0
27552,0,2,0.0
27553,0,2,0.0
27556,0,2,0.0
27557,0,2,0.0
27558,0,2,0.0
27559,0,2,0.0
27560,0,2,0.0
27561,0,2,0.0
27562,0,2,0.0
27563,0,2,0.0
27564,0,2,0.0
27565,0,2,0.0
27566,0,2,0.0
27567,0,2,0.0
27568,0,2,0.0
27569,0,2,0.0
27570,0,2,0.0
27571,0,2,0.0
27572,0,2,0.0
27573,0,2,0.0
27574,0,2,0.0
27575,0,2,0.0
27576,0,2,0.0
27577,0,2,0.0
27578,0,2,0.0
27579,0,2,0.0
27580,0,2,0.0
27581,0,2,0.0
27582,0,2,0.0
27584,0,4,0.0
27585,0,4,0.0
27586,0,4,0.0
27587,0,4,0.0
27588,0,4,0.0
27589,0,4,0.0
27592,0,4,0.0
27593,0,4,0.0
27596,0,4,0.0
27597,0,4,0.0
27600,0,4,0.0
27601,0,4,0.0
27602,0,4,0.0
27604,0,4,0.0
27608,0,4,0.0
27609,0,4,0.0
27610,0,4,0.0
27611,0,4,0.0
27612,0,4,0.0
27613,0,4,0.0
27614,0,4,0.0
27615,0,4,0.0
27616,0,4,0.0
27617,0,4,0.0
27618,0,4,0.0
27621,0,4,0.0
27626,0,4,0.0
27627,0,4,0.0
27628,0,4,0.0
27629,0,4,0.0
27630,0,4,0.0
27633,0,4,0.0
27634,0,4,0.0
27635,0,4,0.0
27636,0,4,0.0
27637,0,4,0.0
27638,0,4,0.0
27639,0,4,0.0
27640,0,4,0.0
27641,0,4,0.0
27642,0,4,0.0
27645,0,4,0.0
27648,0,4,0.0
27651,0,4,0.0
27652,0,4,0.0
27653,0,4,0.0
27654,0,4,0.0
27655,0,4,0.0
27656,0,4,0.0
27657,0,4,0.0
27658,0,4,0.0
27659,0,4,0.0
27660,0,4,0.0
27661,0,4,0.0
27662,0,4,0.0
27663,0,4,0.0
27664,0,4,0.0
27665,0,4,0.0
27666,0,4,0.0
27667,0,4,0.0
27668,0,4,0.0
27673,0,6,0.0
27676,0,6,0.0
27678,0,4,0.0
27679,0,4,0.0
27680,0,4,0.0
27681,0,4,0.0
27684,0,4,0.0
27687,0,4,0.0
27688,0,4,0.0
27689,0,4,0.0
27690,0,5,0.0
27691,0,6,0.0
27692,0,6,0.0
27693,0,6,0.0
27694,0,6,0.0
27695,0,6,0.0
27696,0,6,0.0
27697,0,6,0.0
27698,0,6,0.0
27701,0,6,0.0
27702,0,6,0.0
27703,0,6,0.0
27706,0,6,0.0
27707,0,6,0.0
27708,0,6,0.0
27709,0,6,0.0
27710,0,6,0.0
27711,0,6,0.0
27712,0,6,0.0
27713,0,6,0.0
27714,0,6,0.0
27715,0,6,0.0
27716,0,6,0.0
27717,0,6,0.0
27718,0,6,0.0
27719,0,6,0.0
27720,0,6,0.0
27721,0,6,0.0
27722,0,6,0.0
27723,0,6,0.0
27724,0,6,0.0
27725,0,6,0.0
27726,0,6,0.0
27727,0,6,0.0
27728,0,6,0.0
27731,0,6,0.0
27732,0,6,0.0
27733,0,6,0.0
27735,0,4,0.0
27736,0,4,0.0
27737,0,4,0.0
27738,0,4,0.0
27739,0,4,0.0
27742,0,4,0.0
27743,0,4,0.0
27744,0,4,0.0
27745,0,4,0.0
27746,0,4,0.0
27747,0,4,0.0
27750,0,4,0.0
27751,0,4,0.0
27752,0,4,0.0
27753,0,4,0.0
27754,0,4,0.0
27755,0,4,0.0
27756,0,4,0.0
27757,0,4,0.0
27758,0,4,0.0
27759,0,4,0.0
27760,0,4,0.0
27761,0,4,0.0
27762,0,4,0.0
27763,0,4,0.0
27764,0,4,0.0
27765,0,4,0.0
27766,0,4,0.0
27767,0,4,0.0
27768,0,4,0.0
27769,0,4,0.0
27770,0,4,0.0
27771,0,4,0.0
27772,0,4,0.0
27773,0,4,0.0
27774,0,4,0.0
27775,0,4,0.0
27776,0,4,0.0
27777,0,4,0.0
27778,0,4,0.0
27779,0,4,0.0
27780,0,4,0.0
27783,0,4,0.0
27784,0,4,0.0
27785,0,4,0.0
27786,0,4,0.0
27787,0,4,0.0
27788,0,4,0.0
27789,0,4,0.0
27790,0,4,0.0
27791,0,4,0.0
27792,0,4,0.0
27793,0,4,0.0
27796,0,4,0.0
27797,0,4,0.0
27798,0,4,0.0
27799,0,4,0.0
27800,0,4,0.0
27803,0,4,0.0
27806,0,4,0.0
27809,0,4,0.0
27810,0,4,0.0
27811,0,4,0.0
27812,0,4,0.0
27814,0,4,0.0
27816,0,4,0.0
27817,0,4,0.0
27818,0,4,0.0
27819,0,4,0.0
27823,0,2,0.0
27824,0,2,0.0
27825,0,2,0.0
27826,0,2,0.0
27827,0,2,0.0
27828,0,2,0.0
27829,0,2,0.0
27830,0,2,0.0
27831,0,2,0.0
27832,0,2,0.0
27833,0,2,0.0
27834,0,2,0.0
27835,0,2,0.0
27836,0,2,0.0
27837,0,2,0.0
27838,0,2,0.0
27839,0,2,0.0
27840,0,2,0.0
27914,0,2,0.0
27915,0,2,0.0
27916,0,2,0.0
27917,0,2,0.0
27918,0,2,0.0
27919,0,2,0.0
27920,0,2,0.0
27921,0,2,0.0
27922,0,2,0.0
27923,0,2,0.0
27924,0,2,0.0
27925,0,2,0.0
27926,0,2,0.0
27927,0,2,0.0
27928,0,2,0.0
27929,0,2,0.0
27930,0,2,0.0
27931,0,2,0.0
27932,0,2,0.0
27933,0,2,0.0
27934,0,2,0.0
27935,0,2,0.0
27936,0,2,0.0
27937,0,2,0.0
27938,0,2,0.0
27939,0,2,0.0
27940,0,2,0.0
27941,0,2,0.0
27942,0,2,0.0
27943,0,2,0.0
27944,0,2,0.0
27945,0,2,0.0
27946,0,2,0.0
27947,0,2,0.0
27948,0,2,0.0
27949,0,2,0.0
27950,0,2,0.0
27951,0,2,0.0
27952,0,2,0.0
27953,0,2,0.0
27954,0,2,0.0
27955,0,2,0.0
27956,0,2,0.0
27957,0,2,0.0
27958,0,2,0.0
27959,0,2,0.0
27960,0,2,0.0
27961,0,2,0.0
27962,0,2,0.0
27963,0,2,0.0
27964,0,2,0.0
27965,0,2,0.0
27966,0,2,0.0
27967,0,2,0.0
27968,0,2,0.0
27969,0,2,0.0
27970,0,2,0.0
27971,0,2,0.0
27972,0,2,0.0
27973,0,2,0.0
27974,0,2,0.0
27975,0,2,0.0
27976,0,2,0.0
27977,0,2,0.0
27978,0,2,0.0
27979,0,2,0.0
27980,0,2,0.0
27981,0,2,0.0
27982,0,2,0.0
27983,0,2,0.0
27984,0,2,0.0
27985,0,2,0.0
27986,0,2,0.0
27987,0,2,0.0
27988,0,2,0.0
27989,0,2,0.0
27990,0,2,0.0
27991,0,2,0.0
27992,0,2,0.0
27993,0,2,0.0
27996,0,2,0.0
27997,0,2,0.0
27998,0,2,0.0
27999,0,2,0.0
28003,0,2,0.0
28005,0,2,0.0
28008,0,2,0.0
28009,0,2,0.0
28010,0,2,0.0
28011,0,2,0.0
28012,0,2,0.0
28013,0,2,0.0
28014,0,2,0.0
28015,0,2,0.0
28016,0,2,0.0
28017,0,2,0.0
28018,0,2,0.0
28021,0,2,0.0
28022,0,2,0.0
28023,0,2,0.0
28024,0,2,0.0
28026,0,4,0.0
